id,completed,decision jumps,jump value,run value,jump moves,moves,falls,jumps,time,totalTime
1609,1,82,10,0.25,26,38,4065,10824,87.1603,25769.7
1610,1,82,10,0.275,27,40,3618,9676,91.2854,23100
1611,1,82,10,0.3,25,39,3443,9676,88.6968,23026.8
1612,1,82,10,0.325,24,35,3072,8692,80.6971,20361.8
1613,1,82,10,0.35,24,38,2917,8282,86.8764,19653.2
1614,1,82,10,0.375,26,39,2771,7872,89.7155,18623.5
1615,1,82,10,0.4,27,39,2738,7872,88.2626,18438.2
1616,1,82,10,0.425,27,39,2601,7544,87.6613,17583.1
1617,1,82,10,0.45,26,40,2514,7052,91.1017,16565.7
1618,1,82,10,0.475,24,35,2435,6806,80.0959,15852.8
1619,1,82,10,0.5,26,35,2534,6724,79.144,15943.4
1620,0,82,10,0.525,0,0,2097,6068,71.328,14296.2
1621,0,82,10,0.55,0,0,1188,4018,47.5963,8479.81
1622,0,82,10,0.575,0,0,2010,5822,71.9459,13781.3
1623,0,82,10,0.6,0,0,1954,5658,71.7121,13389.8
1624,0,82,10,0.625,0,0,1850,5494,70.5765,13030.9
1625,0,82,10,0.65,0,0,526,2296,26.2527,4679.33
1626,0,82,10,0.675,0,0,1788,5330,75.1692,12728.6
1627,0,82,10,0.7,0,0,1826,5330,75.4364,12668.2
1628,0,82,10,0.725,0,0,489,2132,28.3737,4322.78
1629,0,82,10,0.75,0,0,467,2132,23.7142,4268.43
1630,0,82,10,0.775,0,0,492,2132,25.902,4302.91
1631,0,82,10,0.8,0,0,471,2050,23.7309,4119.53
1632,0,82,10,0.825,0,0,484,2050,23.8979,4139.05
1633,0,82,10,0.85,0,0,480,2050,23.8979,4139.05
1634,0,82,10,0.875,0,0,448,1968,23.9647,3955.92
1635,0,82,10,0.9,0,0,449,1968,23.9647,3973.82
1636,0,82,10,0.925,0,0,240,1230,16.9671,2359.78
1637,0,82,10,0.95,0,0,408,1886,19.3052,3750.32
1638,0,82,10,0.975,0,0,512,1886,20.3908,3839.03
1639,0,82,10,1,0,0,423,1886,19.372,3802.8
1640,1,84,10,0.025,25,84,19503,51686,187.571,114329
1641,1,84,10,0.05,25,72,15088,40200,162.081,90268.3
1642,1,84,10,0.075,25,55,10356,27004,124.837,61785.8
1643,1,84,10,0.1,26,55,9007,23736,123.134,54767
1644,1,84,10,0.125,25,46,6739,18232,102.609,42395.8
1645,1,84,10,0.15,25,43,6036,17028,97.8655,39618.3
1646,1,84,10,0.175,25,41,5351,14534,94.3416,34499.7
1647,1,84,10,0.2,25,43,4990,13502,97.9323,32270.4
1648,1,84,10,0.225,23,39,4145,11868,88.8638,27516.2
1649,1,84,10,0.25,26,38,4286,11352,87.4275,27140.6
1650,1,84,10,0.275,27,40,3813,10148,91.6027,24339.2
1651,1,84,10,0.3,25,39,3644,10148,89.0141,24262.6
1652,1,84,10,0.325,24,35,3256,9116,80.9142,21463
1653,1,84,10,0.35,24,38,3087,8686,87.177,20718.8
1654,1,84,10,0.375,26,39,2926,8256,90.0162,19634.8
1655,1,84,10,0.4,27,39,2884,8256,88.5465,19437.4
1656,1,84,10,0.425,27,39,2735,7912,87.962,18538.1
1657,1,84,10,0.45,26,40,2644,7396,91.4524,17471.8
1658,1,84,10,0.475,24,35,2574,7138,80.3965,16688.8
1659,1,84,10,0.5,26,35,2675,7052,79.3945,16787.8
1660,0,84,10,0.525,0,0,2215,6364,71.495,15025.8
1661,0,84,10,0.55,0,0,1268,4214,47.7633,8923.77
1662,0,84,10,0.575,0,0,2124,6106,72.1464,14484.7
1663,0,84,10,0.6,0,0,2064,5934,71.9459,14075.8
1664,0,84,10,0.625,0,0,1958,5762,70.7936,13701
1665,0,84,10,0.65,0,0,566,2408,26.3696,4929.2
1666,0,84,10,0.675,0,0,1889,5590,75.403,13381.2
1667,0,84,10,0.7,0,0,1928,5590,75.6869,13322.3
1668,0,84,10,0.725,0,0,522,2236,28.5407,4556.93
1669,0,84,10,0.75,0,0,497,2236,23.8311,4495.62
1670,0,84,10,0.775,0,0,526,2236,26.0189,4531.78
1671,0,84,10,0.8,0,0,501,2150,23.8478,4339.56
1672,0,84,10,0.825,0,0,514,2150,24.0148,4358.56
1673,0,84,10,0.85,0,0,510,2150,24.0148,4358.56
1674,0,84,10,0.875,0,0,481,2064,24.0816,4165.15
1675,0,84,10,0.9,0,0,482,2064,24.0816,4186.81
1676,0,84,10,0.925,0,0,255,1290,17.084,2491.13
1677,0,84,10,0.95,0,0,439,1978,19.3887,3949.66
1678,0,84,10,0.975,0,0,545,1978,20.5077,4042.65
1679,0,84,10,1,0,0,453,1978,19.4555,4004.68
1680,1,86,10,0.025,25,84,19956,52888,187.571,116891
1681,1,86,10,0.05,25,72,15435,41136,162.081,92277.4
1682,1,86,10,0.075,25,55,10598,27632,124.837,63140.1
1683,1,86,10,0.1,26,55,9217,24288,123.134,55960
1684,1,86,10,0.125,25,46,6897,18656,102.609,43304.3
1685,1,86,10,0.15,25,43,6169,17424,97.8655,40463
1686,1,86,10,0.175,25,41,5468,14872,94.3416,35226.8
1687,1,86,10,0.2,25,43,5101,13816,97.9323,33002.8
1688,1,86,10,0.225,23,39,4242,12144,88.8638,28168.7
1689,1,86,10,0.25,26,38,4381,11616,87.4275,27784.4
1690,1,86,10,0.275,27,40,3900,10384,91.6027,24918.6
1691,1,86,10,0.3,25,39,3723,10384,89.0141,24840.2
1692,1,86,10,0.325,24,35,3327,9328,80.9142,21976.2
1693,1,86,10,0.35,24,38,3164,8888,87.177,21215
1694,1,86,10,0.375,26,39,2988,8448,90.0162,20106.1
1695,1,86,10,0.4,27,39,2957,8448,88.5465,19904.1
1696,1,86,10,0.425,27,39,2806,8096,87.962,18984.2
1697,1,86,10,0.45,26,40,2708,7568,91.4524,17893.4
1698,1,86,10,0.475,24,35,2617,7304,80.3965,17092.3
1699,1,86,10,0.5,26,35,2729,7216,79.3945,17193.7
1700,0,86,10,0.525,0,0,2263,6512,71.495,15369.2
1701,0,86,10,0.55,0,0,1290,4312,47.7633,9127.77
1702,0,86,10,0.575,0,0,2171,6248,72.1464,14815.7
1703,0,86,10,0.6,0,0,2116,6072,71.9459,14397.4
1704,0,86,10,0.625,0,0,2007,5896,70.7936,14013.9
1705,0,86,10,0.65,0,0,578,2464,26.3696,5041.69
1706,0,86,10,0.675,0,0,1930,5720,75.403,13686.7
1707,0,86,10,0.7,0,0,1967,5720,75.6869,13626.4
1708,0,86,10,0.725,0,0,534,2288,28.5407,4660.85
1709,0,86,10,0.75,0,0,508,2288,23.8311,4598.15
1710,0,86,10,0.775,0,0,536,2288,26.0189,4635.14
1711,0,86,10,0.8,0,0,513,2200,23.8478,4438.51
1712,0,86,10,0.825,0,0,527,2200,24.0148,4457.93
1713,0,86,10,0.85,0,0,522,2200,24.0148,4457.93
1714,0,86,10,0.875,0,0,490,2112,24.0816,4260.08
1715,0,86,10,0.9,0,0,491,2112,24.0816,4282.24
1716,0,86,10,0.925,0,0,260,1320,17.084,2547.81
1717,0,86,10,0.95,0,0,448,2024,19.3887,4039.64
1718,0,86,10,0.975,0,0,554,2024,20.5077,4134.75
1719,0,86,10,1,0,0,462,2024,19.4555,4095.92
1720,1,88,10,0.025,25,84,19812,52888,186.803,116507
1721,1,88,10,0.05,25,72,15341,41142,161.413,91989.3
1722,1,88,10,0.075,25,55,10529,27632,124.386,62953.5
1723,1,88,10,0.1,26,55,9147,24288,122.649,55787.3
1724,1,88,10,0.125,25,46,6852,18656,102.291,43177.6
1725,1,88,10,0.15,25,43,6130,17424,97.5148,40332.1
1726,1,88,10,0.175,25,41,5445,14872,94.0076,35122.3
1727,1,88,10,0.2,25,43,5070,13816,97.615,32902.5
1728,1,88,10,0.225,23,39,4222,12144,88.5298,28077.7
1729,1,88,10,0.25,26,38,4354,11616,87.1603,27695.1
1730,1,88,10,0.275,27,40,3870,10384,91.2854,24832.3
1731,1,88,10,0.3,25,39,3693,10384,88.6968,24753.9
1732,1,88,10,0.325,24,35,3294,9328,80.6971,21896.2
1733,1,88,10,0.35,24,38,3132,8888,86.8764,21136.5
1734,1,88,10,0.375,26,39,2972,8448,89.7155,20032.3
1735,1,88,10,0.4,27,39,2933,8448,88.2626,19833.5
1736,1,88,10,0.425,27,39,2784,8096,87.6613,18916.6
1737,1,88,10,0.45,26,40,2685,7568,91.1017,17825.8
1738,1,88,10,0.475,24,35,2611,7304,80.0959,17027.9
1739,1,88,10,0.5,26,35,2710,7216,79.144,17130.9
1740,0,88,10,0.525,0,0,2247,6512,71.328,15323.2
1741,0,88,10,0.55,0,0,1277,4312,47.5963,9089.22
1742,0,88,10,0.575,0,0,2158,6248,71.9459,14771.1
1743,0,88,10,0.6,0,0,2093,6072,71.7121,14351.3
1744,0,88,10,0.625,0,0,1987,5896,70.5765,13966.4
1745,0,88,10,0.65,0,0,570,2464,26.2527,5015.02
1746,0,88,10,0.675,0,0,1923,5720,75.1692,13642.2
1747,0,88,10,0.7,0,0,1956,5720,75.4364,13577.5
1748,0,88,10,0.725,0,0,529,2288,28.3737,4632.67
1749,0,88,10,0.75,0,0,507,2288,23.7142,4574.43
1750,0,88,10,0.775,0,0,533,2288,25.902,4611.4
1751,0,88,10,0.8,0,0,508,2200,23.7309,4414.77
1752,0,88,10,0.825,0,0,524,2200,23.8979,4435.69
1753,0,88,10,0.85,0,0,523,2200,23.8979,4435.69
1754,0,88,10,0.875,0,0,487,2112,23.9647,4239.31
1755,0,88,10,0.9,0,0,488,2112,23.9647,4258.5
1756,0,88,10,0.925,0,0,260,1320,16.9671,2528.52
1757,0,88,10,0.95,0,0,445,2024,19.3052,4018.87
1758,0,88,10,0.975,0,0,553,2024,20.3908,4113.95
1759,0,88,10,1,0,0,458,2024,19.372,4075.13
1760,1,90,10,0.025,25,84,20227,54090,186.803,119060
1761,1,90,10,0.05,25,72,15654,42078,161.413,93991.9
1762,1,90,10,0.075,25,55,10741,28260,124.386,64303.6
1763,1,90,10,0.1,26,55,9342,24840,122.649,56976.4
1764,1,90,10,0.125,25,46,6978,19080,102.291,44083.3
1765,1,90,10,0.15,25,43,6249,17820,97.5148,41173.8
1766,1,90,10,0.175,25,41,5523,15210,94.0076,35847
1767,1,90,10,0.2,25,43,5168,14130,97.615,33577.3
1768,1,90,10,0.225,23,39,4302,12420,88.5298,28728.1
1769,1,90,10,0.25,26,38,4438,11880,87.1603,28336.8
1770,1,90,10,0.275,27,40,3945,10620,91.2854,25409.7
1771,1,90,10,0.3,25,39,3756,10620,88.6968,25329.6
1772,1,90,10,0.325,24,35,3361,9540,80.6971,22407.6
1773,1,90,10,0.35,24,38,3204,9090,86.8764,21630.9
1774,1,90,10,0.375,26,39,3021,8640,89.7155,20501.9
1775,1,90,10,0.4,27,39,2991,8640,88.2626,20298.6
1776,1,90,10,0.425,27,39,2836,8280,87.6613,19361.1
1777,1,90,10,0.45,26,40,2744,7740,91.1017,18245.9
1778,1,90,10,0.475,24,35,2655,7470,80.0959,17430
1779,1,90,10,0.5,26,35,2762,7380,79.144,17535.3
1780,0,90,10,0.525,0,0,2293,6660,71.328,15665.6
1781,0,90,10,0.55,0,0,1301,4410,47.5963,9292.36
1782,0,90,10,0.575,0,0,2186,6390,71.9459,15101.1
1783,0,90,10,0.6,0,0,2127,6210,71.7121,14671.8
1784,0,90,10,0.625,0,0,2014,6030,70.5765,14278.3
1785,0,90,10,0.65,0,0,581,2520,26.2527,5126.91
1786,0,90,10,0.675,0,0,1947,5850,75.1692,13946.7
1787,0,90,10,0.7,0,0,1991,5850,75.4364,13880.5
1788,0,90,10,0.725,0,0,537,2340,28.3737,4735.96
1789,0,90,10,0.75,0,0,509,2340,23.7142,4676.43
1790,0,90,10,0.775,0,0,539,2340,25.902,4714.23
1791,0,90,10,0.8,0,0,516,2250,23.7309,4513.18
1792,0,90,10,0.825,0,0,537,2250,23.8979,4534.57
1793,0,90,10,0.85,0,0,533,2250,23.8979,4534.57
1794,0,90,10,0.875,0,0,495,2160,23.9647,4333.77
1795,0,90,10,0.9,0,0,495,2160,23.9647,4353.39
1796,0,90,10,0.925,0,0,264,1350,16.9671,2584.76
1797,0,90,10,0.95,0,0,452,2070,19.3052,4108.39
1798,0,90,10,0.975,0,0,562,2070,20.3908,4205.59
1799,0,90,10,1,0,0,468,2070,19.372,4165.91
1800,1,92,10,0.025,25,84,20767,55292,186.803,121614
1801,1,92,10,0.05,25,72,16062,43012,161.413,95994.5
1802,1,92,10,0.075,25,55,11032,28888,124.386,65653.7
1803,1,92,10,0.1,26,55,9597,25392,122.649,58165.6
1804,1,92,10,0.125,25,46,7170,19504,102.291,44989
1805,1,92,10,0.15,25,43,6419,18216,97.5148,42015.6
1806,1,92,10,0.175,25,41,5681,15548,94.0076,36571.6
1807,1,92,10,0.2,25,43,5308,14444,97.615,34252.1
1808,1,92,10,0.225,23,39,4413,12696,88.5298,29378.6
1809,1,92,10,0.25,26,38,4557,12144,87.1603,28978.6
1810,1,92,10,0.275,27,40,4051,10856,91.2854,25987.2
1811,1,92,10,0.3,25,39,3865,10856,88.6968,25905.2
1812,1,92,10,0.325,24,35,3459,9752,80.6971,22919.1
1813,1,92,10,0.35,24,38,3281,9292,86.8764,22125.4
1814,1,92,10,0.375,26,39,3105,8832,89.7155,20971.6
1815,1,92,10,0.4,27,39,3069,8832,88.2626,20763.7
1816,1,92,10,0.425,27,39,2911,8464,87.6613,19805.7
1817,1,92,10,0.45,26,40,2818,7912,91.1017,18665.9
1818,1,92,10,0.475,24,35,2720,7636,80.0959,17832.2
1819,1,92,10,0.5,26,35,2839,7544,79.144,17939.8
1820,0,92,10,0.525,0,0,2340,6808,71.328,16008
1821,0,92,10,0.55,0,0,1330,4508,47.5963,9495.5
1822,0,92,10,0.575,0,0,2239,6532,71.9459,15431
1823,0,92,10,0.6,0,0,2187,6348,71.7121,14992.3
1824,0,92,10,0.625,0,0,2068,6164,70.5765,14590.1
1825,0,92,10,0.65,0,0,600,2576,26.2527,5238.8
1826,0,92,10,0.675,0,0,1996,5980,75.1692,14251.3
1827,0,92,10,0.7,0,0,2040,5980,75.4364,14183.6
1828,0,92,10,0.725,0,0,554,2392,28.3737,4839.25
1829,0,92,10,0.75,0,0,526,2392,23.7142,4778.43
1830,0,92,10,0.775,0,0,555,2392,25.902,4817.06
1831,0,92,10,0.8,0,0,533,2300,23.7309,4611.6
1832,0,92,10,0.825,0,0,549,2300,23.8979,4633.45
1833,0,92,10,0.85,0,0,543,2300,23.8979,4633.45
1834,0,92,10,0.875,0,0,510,2208,23.9647,4428.23
1835,0,92,10,0.9,0,0,509,2208,23.9647,4448.29
1836,0,92,10,0.925,0,0,271,1380,16.9671,2641.01
1837,0,92,10,0.95,0,0,463,2116,19.3052,4197.9
1838,0,92,10,0.975,0,0,576,2116,20.3908,4297.23
1839,0,92,10,1,0,0,478,2116,19.372,4256.69
1840,1,94,10,0.025,25,84,21165,56494,186.803,124167
1841,1,94,10,0.05,25,72,16387,43948,161.413,97997.2
1842,1,94,10,0.075,25,55,11251,29516,124.386,67003.7
1843,1,94,10,0.1,26,55,9775,25944,122.649,59354.7
1844,1,94,10,0.125,25,46,7315,19928,102.291,45894.7
1845,1,94,10,0.15,25,43,6543,18612,97.5148,42857.3
1846,1,94,10,0.175,25,41,5802,15886,94.0076,37296.3
1847,1,94,10,0.2,25,43,5418,14758,97.615,34926.9
1848,1,94,10,0.225,23,39,4508,12972,88.5298,30029
1849,1,94,10,0.25,26,38,4654,12408,87.1603,29620.4
1850,1,94,10,0.275,27,40,4143,11092,91.2854,26564.6
1851,1,94,10,0.3,25,39,3943,11092,88.6968,26480.9
1852,1,94,10,0.325,24,35,3523,9964,80.6971,23430.5
1853,1,94,10,0.35,24,38,3353,9494,86.8764,22619.8
1854,1,94,10,0.375,26,39,3175,9024,89.7155,21441.2
1855,1,94,10,0.4,27,39,3131,9024,88.2626,21228.9
1856,1,94,10,0.425,27,39,2972,8648,87.6613,20250.2
1857,1,94,10,0.45,26,40,2872,8084,91.1017,19086
1858,1,94,10,0.475,24,35,2791,7802,80.0959,18234.3
1859,1,94,10,0.5,26,35,2903,7708,79.144,18344.3
1860,0,94,10,0.525,0,0,2401,6956,71.328,16350.3
1861,0,94,10,0.55,0,0,1368,4606,47.5963,9698.63
1862,0,94,10,0.575,0,0,2295,6674,71.9459,15761
1863,0,94,10,0.6,0,0,2228,6486,71.7121,15312.8
1864,0,94,10,0.625,0,0,2113,6298,70.5765,14901.9
1865,0,94,10,0.65,0,0,611,2632,26.2527,5350.7
1866,0,94,10,0.675,0,0,2042,6110,75.1692,14555.8
1867,0,94,10,0.7,0,0,2086,6110,75.4364,14486.7
1868,0,94,10,0.725,0,0,563,2444,28.3737,4942.55
1869,0,94,10,0.75,0,0,538,2444,23.7142,4880.43
1870,0,94,10,0.775,0,0,568,2444,25.902,4919.89
1871,0,94,10,0.8,0,0,542,2350,23.7309,4710.01
1872,0,94,10,0.825,0,0,560,2350,23.8979,4732.32
1873,0,94,10,0.85,0,0,558,2350,23.8979,4732.32
1874,0,94,10,0.875,0,0,524,2256,23.9647,4522.7
1875,0,94,10,0.9,0,0,524,2256,23.9647,4543.18
1876,0,94,10,0.925,0,0,277,1410,16.9671,2697.25
1877,0,94,10,0.95,0,0,474,2162,19.3052,4287.42
1878,0,94,10,0.975,0,0,585,2162,20.3908,4388.87
1879,0,94,10,1,0,0,483,2162,19.372,4347.47
1880,1,96,10,0.025,25,84,22130,58898,187.571,129702
1881,1,96,10,0.05,25,72,17120,45810,162.081,102323
1882,1,96,10,0.075,25,55,11754,30772,124.837,69911.4
1883,1,96,10,0.1,26,55,10214,27048,123.134,61925
1884,1,96,10,0.125,25,46,7646,20776,102.609,47847.1
1885,1,96,10,0.15,25,43,6834,19404,97.8655,44686.4
1886,1,96,10,0.175,25,41,6066,16562,94.3416,38861.9
1887,1,96,10,0.2,25,43,5671,15386,97.9323,36388.1
1888,1,96,10,0.225,23,39,4706,13524,88.8638,31431
1889,1,96,10,0.25,26,38,4865,12936,87.4275,31003.3
1890,1,96,10,0.275,27,40,4329,11564,91.6027,27815.4
1891,1,96,10,0.3,25,39,4127,11564,89.0141,27728.3
1892,1,96,10,0.325,24,35,3682,10388,80.9142,24542.4
1893,1,96,10,0.35,24,38,3507,9898,87.177,23696
1894,1,96,10,0.375,26,39,3318,9408,90.0162,22462.4
1895,1,96,10,0.4,27,39,3272,9408,88.5465,22237.6
1896,1,96,10,0.425,27,39,3097,9016,87.962,21214.3
1897,1,96,10,0.45,26,40,3002,8428,91.4524,20001.2
1898,1,96,10,0.475,24,35,2916,8134,80.3965,19110.1
1899,1,96,10,0.5,26,35,3034,8036,79.3945,19223.1
1900,0,96,10,0.525,0,0,2509,7252,71.495,17127.5
1901,0,96,10,0.55,0,0,1430,4802,47.7633,10147.8
1902,0,96,10,0.575,0,0,2403,6958,72.1464,16475.4
1903,0,96,10,0.6,0,0,2342,6762,71.9459,16005.1
1904,0,96,10,0.625,0,0,2213,6566,70.7936,15578.4
1905,0,96,10,0.65,0,0,639,2744,26.3696,5604.16
1906,0,96,10,0.675,0,0,2136,6370,75.403,15214.4
1907,0,96,10,0.7,0,0,2180,6370,75.6869,15147.3
1908,0,96,10,0.725,0,0,588,2548,28.5407,5180.48
1909,0,96,10,0.75,0,0,558,2548,23.8311,5110.81
1910,0,96,10,0.775,0,0,590,2548,26.0189,5151.95
1911,0,96,10,0.8,0,0,564,2450,23.8478,4933.24
1912,0,96,10,0.825,0,0,585,2450,24.0148,4954.82
1913,0,96,10,0.85,0,0,579,2450,24.0148,4954.82
1914,0,96,10,0.875,0,0,542,2352,24.0816,4734.71
1915,0,96,10,0.9,0,0,543,2352,24.0816,4759.37
1916,0,96,10,0.925,0,0,289,1470,17.084,2831.2
1917,0,96,10,0.95,0,0,493,2254,19.3887,4489.54
1918,0,96,10,0.975,0,0,614,2254,20.5077,4595.28
1919,0,96,10,1,0,0,508,2254,19.4555,4552.13
1920,1,98,10,0.025,25,84,22566,60100,187.571,132264
1921,1,98,10,0.05,25,72,17465,46744,162.081,104332
1922,1,98,10,0.075,25,55,11987,31400,124.837,71265.7
1923,1,98,10,0.1,26,55,10412,27600,123.134,63118
1924,1,98,10,0.125,25,46,7798,21200,102.609,48755.7
1925,1,98,10,0.15,25,43,6962,19800,97.8655,45531.1
1926,1,98,10,0.175,25,41,6178,16900,94.3416,39589
1927,1,98,10,0.2,25,43,5768,15700,97.9323,37065.2
1928,1,98,10,0.225,23,39,4802,13800,88.8638,32083.5
1929,1,98,10,0.25,26,38,4950,13200,87.4275,31647.1
1930,1,98,10,0.275,27,40,4412,11800,91.6027,28394.8
1931,1,98,10,0.3,25,39,4198,11800,89.0141,28305.9
1932,1,98,10,0.325,24,35,3753,10600,80.9142,25055.7
1933,1,98,10,0.35,24,38,3579,10100,87.177,24192.1
1934,1,98,10,0.375,26,39,3375,9600,90.0162,22933.7
1935,1,98,10,0.4,27,39,3341,9600,88.5465,22704.3
1936,1,98,10,0.425,27,39,3163,9200,87.962,21660.3
1937,1,98,10,0.45,26,40,3058,8600,91.4524,20422.7
1938,1,98,10,0.475,24,35,2970,8300,80.3965,19513.7
1939,1,98,10,0.5,26,35,3087,8200,79.3945,19629
1940,0,98,10,0.525,0,0,2554,7400,71.495,17491.1
1941,0,98,10,0.55,0,0,1461,4900,47.7633,10351.8
1942,0,98,10,0.575,0,0,2448,7100,72.1464,16825.8
1943,0,98,10,0.6,0,0,2383,6900,71.9459,16326.6
1944,0,98,10,0.625,0,0,2262,6700,70.7936,15891.3
1945,0,98,10,0.65,0,0,655,2800,26.3696,5716.65
1946,0,98,10,0.675,0,0,2176,6500,75.403,15520
1947,0,98,10,0.7,0,0,2219,6500,75.6869,15451.5
1948,0,98,10,0.725,0,0,604,2600,28.5407,5284.41
1949,0,98,10,0.75,0,0,576,2600,23.8311,5213.34
1950,0,98,10,0.775,0,0,606,2600,26.0189,5255.31
1951,0,98,10,0.8,0,0,580,2500,23.8478,5032.18
1952,0,98,10,0.825,0,0,600,2500,24.0148,5054.2
1953,0,98,10,0.85,0,0,597,2500,24.0148,5054.2
1954,0,98,10,0.875,0,0,557,2400,24.0816,4829.64
1955,0,98,10,0.9,0,0,559,2400,24.0816,4854.79
1956,0,98,10,0.925,0,0,297,1500,17.084,2887.87
1957,0,98,10,0.95,0,0,510,2300,19.3887,4579.52
1958,0,98,10,0.975,0,0,625,2300,20.5077,4687.38
1959,0,98,10,1,0,0,516,2300,19.4555,4643.37
1960,1,100,10,0.025,27,82,21574,57722,182.013,126304
1961,1,100,10,0.05,26,68,15659,43102,150.379,94548.5
1962,1,100,10,0.075,27,57,11346,30380,126.925,68201.4
1963,1,100,10,0.1,25,54,9953,26362,119.743,59669.5
1964,1,100,10,0.125,26,47,7957,21070,105.064,48479.1
1965,1,100,10,0.15,26,44,7070,19502,98.8675,44770.3
1966,1,100,10,0.175,26,41,5849,16170,92.8386,37663.9
1967,1,100,10,0.2,25,43,5770,15484,98.0325,36411.5
1968,1,100,10,0.225,26,38,4897,13720,86.6426,32240.6
1969,1,100,10,0.25,28,42,4730,12544,95.4272,29869.1
1970,1,100,10,0.275,28,39,4309,11564,89.2646,27585.6
1971,1,100,10,0.3,25,36,4158,11564,82.5342,27619.6
1972,1,100,10,0.325,24,36,3850,10584,82.4173,25096.6
1973,1,100,10,0.35,25,37,3549,9996,84.9892,23736.1
1974,1,100,10,0.375,28,41,3351,9408,92.8386,22130.2
1975,1,100,10,0.4,27,41,3382,9408,91.5025,22300.5
1976,1,100,10,0.425,27,38,3289,9114,85.9913,21454.3
1977,1,100,10,0.45,26,36,2976,8428,81.5823,19640.9
1978,1,100,10,0.475,25,36,2945,8232,81.6825,19230.5
1979,1,100,10,0.5,25,37,2777,8134,83.0853,18981.2
1980,1,100,10,0.525,27,37,2663,7644,83.1521,17876.3
1981,0,100,10,0.55,0,0,2440,7056,75.3362,16533.3
1982,0,100,10,0.575,0,0,2470,7056,71.829,16757.3
1983,0,100,10,0.6,0,0,2349,6762,71.7288,15934.2
1984,0,100,10,0.625,0,0,2245,6566,74.5513,15468.3
1985,0,100,10,0.65,0,0,2253,6566,74.9855,15641.4
1986,0,100,10,0.675,0,0,677,2842,27.7057,5749.95
1987,0,100,10,0.7,0,0,598,2646,27.6556,5333.88
1988,0,100,10,0.725,0,0,597,2646,25.902,5342.5
1989,0,100,10,0.75,0,0,597,2548,25.902,5109
1990,0,100,10,0.775,0,0,583,2450,23.8979,4925.15
1991,0,100,10,0.8,0,0,586,2450,23.8979,4925.15
1992,0,100,10,0.825,0,0,597,2450,23.3134,4861.04
1993,0,100,10,0.85,0,0,575,2450,23.9647,4880.89
1994,0,100,10,0.875,0,0,552,2352,20.9252,4703.17
1995,0,100,10,0.9,0,0,504,2254,19.7895,4573.28
1996,0,100,10,0.925,0,0,501,2352,20.0233,4718.05
1997,0,100,10,0.95,0,0,479,2254,19.4722,4422.16
1998,0,100,10,0.975,0,0,442,2156,19.2551,4252.69
1999,0,100,10,1,0,0,457,2156,19.1549,4287.27