id,ukoñczony poziom,decyzyjne skoki,wartoœæ skoku decyzyjnego,wartoœæ ruchu decyzyjnego,wynikowe ruchy,wynikowe upadki,wynikowe skoki,wynikowy czas,upadki,skoki,czas
1348,0,68,10,0.725,0,0,0,28.5407,426,1820,28.5407
1349,0,68,10,0.75,0,0,0,23.8311,408,1820,23.8311
1350,0,68,10,0.775,0,0,0,26.0189,430,1820,26.0189
1351,0,68,10,0.8,0,0,0,23.8478,410,1750,23.8478
1352,0,68,10,0.825,0,0,0,24.0148,422,1750,24.0148
1353,0,68,10,0.85,0,0,0,24.0148,420,1750,24.0148
1354,0,68,10,0.875,0,0,0,24.0816,396,1680,24.0816
1355,0,68,10,0.9,0,0,0,24.0816,396,1680,24.0816
1356,0,68,10,0.925,0,0,0,17.084,209,1050,17.084
1357,0,68,10,0.95,0,0,0,19.3887,362,1610,19.3887
1358,0,68,10,0.975,0,0,0,20.5077,445,1610,20.5077
1359,0,68,10,1,0,0,0,19.4555,368,1610,19.4555
1360,1,70,10,0.025,84,0,25,187.571,16341,43272,187.571
1361,1,70,10,0.05,72,0,25,162.081,12648,33656,162.081
1362,1,70,10,0.075,55,0,25,124.837,8683,22608,124.837
1363,1,70,10,0.1,55,0,26,123.134,7549,19872,123.134
1364,1,70,10,0.125,46,0,25,102.609,5649,15264,102.609
1365,1,70,10,0.15,43,0,25,97.8655,5058,14256,97.8655
1366,1,70,10,0.175,41,0,25,94.3416,4481,12168,94.3416
1367,1,70,10,0.2,43,0,25,97.9323,4191,11304,97.9323
1368,1,70,10,0.225,39,0,23,88.8638,3487,9936,88.8638
1369,1,70,10,0.25,38,0,26,87.4275,3598,9504,87.4275
1370,1,70,10,0.275,40,0,27,91.6027,3201,8496,91.6027
1371,1,70,10,0.3,39,0,25,89.0141,3057,8496,89.0141
1372,1,70,10,0.325,35,0,24,80.9142,2733,7632,80.9142
1373,1,70,10,0.35,38,0,24,87.177,2599,7272,87.177
1374,1,70,10,0.375,39,0,26,90.0162,2459,6912,90.0162
1375,1,70,10,0.4,39,0,27,88.5465,2428,6912,88.5465
1376,1,70,10,0.425,39,0,27,87.962,2311,6624,87.962
1377,1,70,10,0.45,40,0,26,91.4524,2230,6192,91.4524
1378,1,70,10,0.475,35,0,24,80.3965,2170,5976,80.3965
1379,1,70,10,0.5,35,0,26,79.3945,2248,5904,79.3945
1380,0,70,10,0.525,0,0,0,71.495,1870,5328,71.495
1381,0,70,10,0.55,0,0,0,47.7633,1062,3528,47.7633
1382,0,70,10,0.575,0,0,0,72.1464,1785,5112,72.1464
1383,0,70,10,0.6,0,0,0,71.9459,1728,4968,71.9459
1384,0,70,10,0.625,0,0,0,70.7936,1642,4824,70.7936
1385,0,70,10,0.65,0,0,0,26.3696,470,2016,26.3696
1386,0,70,10,0.675,0,0,0,75.403,1587,4680,75.403
1387,0,70,10,0.7,0,0,0,75.6869,1619,4680,75.6869
1388,0,70,10,0.725,0,0,0,28.5407,436,1872,28.5407
1389,0,70,10,0.75,0,0,0,23.8311,412,1872,23.8311
1390,0,70,10,0.775,0,0,0,26.0189,438,1872,26.0189
1391,0,70,10,0.8,0,0,0,23.8478,417,1800,23.8478
1392,0,70,10,0.825,0,0,0,24.0148,431,1800,24.0148
1393,0,70,10,0.85,0,0,0,24.0148,429,1800,24.0148
1394,0,70,10,0.875,0,0,0,24.0816,400,1728,24.0816
1395,0,70,10,0.9,0,0,0,24.0816,402,1728,24.0816
1396,0,70,10,0.925,0,0,0,17.084,215,1080,17.084
1397,0,70,10,0.95,0,0,0,19.3887,368,1656,19.3887
1398,0,70,10,0.975,0,0,0,20.5077,459,1656,20.5077
1399,0,70,10,1,0,0,0,19.4555,381,1656,19.4555
1400,1,72,10,0.025,84,0,25,187.571,16808,44474,187.571
1401,1,72,10,0.05,72,0,25,162.081,13003,34590,162.081
1402,1,72,10,0.075,55,0,25,124.837,8929,23236,124.837
1403,1,72,10,0.1,55,0,26,123.134,7763,20424,123.134
1404,1,72,10,0.125,46,0,25,102.609,5809,15688,102.609
1405,1,72,10,0.15,43,0,25,97.8655,5203,14652,97.8655
1406,1,72,10,0.175,41,0,25,94.3416,4615,12506,94.3416
1407,1,72,10,0.2,43,0,25,97.9323,4313,11618,97.9323
1408,1,72,10,0.225,39,0,23,88.8638,3584,10212,88.8638
1409,1,72,10,0.25,38,0,26,87.4275,3700,9768,87.4275
1410,1,72,10,0.275,40,0,27,91.6027,3297,8732,91.6027
1411,1,72,10,0.3,39,0,25,89.0141,3146,8732,89.0141
1412,1,72,10,0.325,35,0,24,80.9142,2810,7844,80.9142
1413,1,72,10,0.35,38,0,24,87.177,2670,7474,87.177
1414,1,72,10,0.375,39,0,26,90.0162,2527,7104,90.0162
1415,1,72,10,0.4,39,0,27,88.5465,2493,7104,88.5465
1416,1,72,10,0.425,39,0,27,87.962,2358,6808,87.962
1417,1,72,10,0.45,40,0,26,91.4524,2282,6364,91.4524
1418,1,72,10,0.475,35,0,24,80.3965,2230,6142,80.3965
1419,1,72,10,0.5,35,0,26,79.3945,2318,6068,79.3945
1420,0,72,10,0.525,0,0,0,71.495,1914,5476,71.495
1421,0,72,10,0.55,0,0,0,47.7633,1097,3626,47.7633
1422,0,72,10,0.575,0,0,0,72.1464,1836,5254,72.1464
1423,0,72,10,0.6,0,0,0,71.9459,1789,5106,71.9459
1424,0,72,10,0.625,0,0,0,70.7936,1695,4958,70.7936
1425,0,72,10,0.65,0,0,0,26.3696,493,2072,26.3696
1426,0,72,10,0.675,0,0,0,75.403,1634,4810,75.403
1427,0,72,10,0.7,0,0,0,75.6869,1667,4810,75.6869
1428,0,72,10,0.725,0,0,0,28.5407,453,1924,28.5407
1429,0,72,10,0.75,0,0,0,23.8311,430,1924,23.8311
1430,0,72,10,0.775,0,0,0,26.0189,454,1924,26.0189
1431,0,72,10,0.8,0,0,0,23.8478,434,1850,23.8478
1432,0,72,10,0.825,0,0,0,24.0148,447,1850,24.0148
1433,0,72,10,0.85,0,0,0,24.0148,443,1850,24.0148
1434,0,72,10,0.875,0,0,0,24.0816,417,1776,24.0816
1435,0,72,10,0.9,0,0,0,24.0816,418,1776,24.0816
1436,0,72,10,0.925,0,0,0,17.084,222,1110,17.084
1437,0,72,10,0.95,0,0,0,19.3887,381,1702,19.3887
1438,0,72,10,0.975,0,0,0,20.5077,472,1702,20.5077
1439,0,72,10,1,0,0,0,19.4555,394,1702,19.4555
1440,1,74,10,0.025,84,0,25,186.803,16681,44474,186.803
1441,1,74,10,0.05,72,0,25,161.413,12905,34596,161.413
1442,1,74,10,0.075,55,0,25,124.386,8868,23236,124.386
1443,1,74,10,0.1,55,0,26,122.649,7705,20424,122.649
1444,1,74,10,0.125,46,0,25,102.291,5765,15688,102.291
1445,1,74,10,0.15,43,0,25,97.5148,5159,14652,97.5148
1446,1,74,10,0.175,41,0,25,94.0076,4584,12506,94.0076
1447,1,74,10,0.2,43,0,25,97.615,4268,11618,97.615
1448,1,74,10,0.225,39,0,23,88.5298,3551,10212,88.5298
1449,1,74,10,0.25,38,0,26,87.1603,3674,9768,87.1603
1450,1,74,10,0.275,40,0,27,91.2854,3264,8732,91.2854
1451,1,74,10,0.3,39,0,25,88.6968,3107,8732,88.6968
1452,1,74,10,0.325,35,0,24,80.6971,2778,7844,80.6971
1453,1,74,10,0.35,38,0,24,86.8764,2646,7474,86.8764
1454,1,74,10,0.375,39,0,26,89.7155,2502,7104,89.7155
1455,1,74,10,0.4,39,0,27,88.2626,2468,7104,88.2626
1456,1,74,10,0.425,39,0,27,87.6613,2342,6808,87.6613
1457,1,74,10,0.45,40,0,26,91.1017,2267,6364,91.1017
1458,1,74,10,0.475,35,0,24,80.0959,2192,6142,80.0959
1459,1,74,10,0.5,35,0,26,79.144,2281,6068,79.144
1460,0,74,10,0.525,0,0,0,71.328,1895,5476,71.328
1461,0,74,10,0.55,0,0,0,47.5963,1076,3626,47.5963
1462,0,74,10,0.575,0,0,0,71.9459,1816,5254,71.9459
1463,0,74,10,0.6,0,0,0,71.7121,1765,5106,71.7121
1464,0,74,10,0.625,0,0,0,70.5765,1676,4958,70.5765
1465,0,74,10,0.65,0,0,0,26.2527,477,2072,26.2527
1466,0,74,10,0.675,0,0,0,75.1692,1618,4810,75.1692
1467,0,74,10,0.7,0,0,0,75.4364,1650,4810,75.4364
1468,0,74,10,0.725,0,0,0,28.3737,441,1924,28.3737
1469,0,74,10,0.75,0,0,0,23.7142,423,1924,23.7142
1470,0,74,10,0.775,0,0,0,25.902,445,1924,25.902
1471,0,74,10,0.8,0,0,0,23.7309,424,1850,23.7309
1472,0,74,10,0.825,0,0,0,23.8979,439,1850,23.8979
1473,0,74,10,0.85,0,0,0,23.8979,437,1850,23.8979
1474,0,74,10,0.875,0,0,0,23.9647,410,1776,23.9647
1475,0,74,10,0.9,0,0,0,23.9647,411,1776,23.9647
1476,0,74,10,0.925,0,0,0,16.9671,217,1110,16.9671
1477,0,74,10,0.95,0,0,0,19.3052,372,1702,19.3052
1478,0,74,10,0.975,0,0,0,20.3908,458,1702,20.3908
1479,0,74,10,1,0,0,0,19.372,380,1702,19.372
1480,1,76,10,0.025,84,0,25,186.803,17178,45676,186.803
1481,1,76,10,0.05,72,0,25,161.413,13302,35532,161.413
1482,1,76,10,0.075,55,0,25,124.386,9138,23864,124.386
1483,1,76,10,0.1,55,0,26,122.649,7937,20976,122.649
1484,1,76,10,0.125,46,0,25,102.291,5934,16112,102.291
1485,1,76,10,0.15,43,0,25,97.5148,5311,15048,97.5148
1486,1,76,10,0.175,41,0,25,94.0076,4710,12844,94.0076
1487,1,76,10,0.2,43,0,25,97.615,4398,11932,97.615
1488,1,76,10,0.225,39,0,23,88.5298,3655,10488,88.5298
1489,1,76,10,0.25,38,0,26,87.1603,3773,10032,87.1603
1490,1,76,10,0.275,40,0,27,91.2854,3354,8968,91.2854
1491,1,76,10,0.3,39,0,25,88.6968,3210,8968,88.6968
1492,1,76,10,0.325,35,0,24,80.6971,2872,8056,80.6971
1493,1,76,10,0.35,38,0,24,86.8764,2726,7676,86.8764
1494,1,76,10,0.375,39,0,26,89.7155,2568,7296,89.7155
1495,1,76,10,0.4,39,0,27,88.2626,2545,7296,88.2626
1496,1,76,10,0.425,39,0,27,87.6613,2413,6992,87.6613
1497,1,76,10,0.45,40,0,26,91.1017,2333,6536,91.1017
1498,1,76,10,0.475,35,0,24,80.0959,2257,6308,80.0959
1499,1,76,10,0.5,35,0,26,79.144,2352,6232,79.144
1500,0,76,10,0.525,0,0,0,71.328,1940,5624,71.328
1501,0,76,10,0.55,0,0,0,47.5963,1105,3724,47.5963
1502,0,76,10,0.575,0,0,0,71.9459,1861,5396,71.9459
1503,0,76,10,0.6,0,0,0,71.7121,1817,5244,71.7121
1504,0,76,10,0.625,0,0,0,70.5765,1720,5092,70.5765
1505,0,76,10,0.65,0,0,0,26.2527,495,2128,26.2527
1506,0,76,10,0.675,0,0,0,75.1692,1659,4940,75.1692
1507,0,76,10,0.7,0,0,0,75.4364,1694,4940,75.4364
1508,0,76,10,0.725,0,0,0,28.3737,459,1976,28.3737
1509,0,76,10,0.75,0,0,0,23.7142,438,1976,23.7142
1510,0,76,10,0.775,0,0,0,25.902,461,1976,25.902
1511,0,76,10,0.8,0,0,0,23.7309,442,1900,23.7309
1512,0,76,10,0.825,0,0,0,23.8979,455,1900,23.8979
1513,0,76,10,0.85,0,0,0,23.8979,453,1900,23.8979
1514,0,76,10,0.875,0,0,0,23.9647,424,1824,23.9647
1515,0,76,10,0.9,0,0,0,23.9647,424,1824,23.9647
1516,0,76,10,0.925,0,0,0,16.9671,226,1140,16.9671
1517,0,76,10,0.95,0,0,0,19.3052,386,1748,19.3052
1518,0,76,10,0.975,0,0,0,20.3908,477,1748,20.3908
1519,0,76,10,1,0,0,0,19.372,394,1748,19.372
1520,1,78,10,0.025,84,0,25,186.803,17629,46878,186.803
1521,1,78,10,0.05,72,0,25,161.413,13630,36466,161.413
1522,1,78,10,0.075,55,0,25,124.386,9363,24492,124.386
1523,1,78,10,0.1,55,0,26,122.649,8136,21528,122.649
1524,1,78,10,0.125,46,0,25,102.291,6095,16536,102.291
1525,1,78,10,0.15,43,0,25,97.5148,5444,15444,97.5148
1526,1,78,10,0.175,41,0,25,94.0076,4829,13182,94.0076
1527,1,78,10,0.2,43,0,25,97.615,4512,12246,97.615
1528,1,78,10,0.225,39,0,23,88.5298,3753,10764,88.5298
1529,1,78,10,0.25,38,0,26,87.1603,3871,10296,87.1603
1530,1,78,10,0.275,40,0,27,91.2854,3447,9204,91.2854
1531,1,78,10,0.3,39,0,25,88.6968,3286,9204,88.6968
1532,1,78,10,0.325,35,0,24,80.6971,2934,8268,80.6971
1533,1,78,10,0.35,38,0,24,86.8764,2794,7878,86.8764
1534,1,78,10,0.375,39,0,26,89.7155,2645,7488,89.7155
1535,1,78,10,0.4,39,0,27,88.2626,2613,7488,88.2626
1536,1,78,10,0.425,39,0,27,87.6613,2472,7176,87.6613
1537,1,78,10,0.45,40,0,26,91.1017,2390,6708,91.1017
1538,1,78,10,0.475,35,0,24,80.0959,2315,6474,80.0959
1539,1,78,10,0.5,35,0,26,79.144,2409,6396,79.144
1540,0,78,10,0.525,0,0,0,71.328,1996,5772,71.328
1541,0,78,10,0.55,0,0,0,47.5963,1132,3822,47.5963
1542,0,78,10,0.575,0,0,0,71.9459,1913,5538,71.9459
1543,0,78,10,0.6,0,0,0,71.7121,1868,5382,71.7121
1544,0,78,10,0.625,0,0,0,70.5765,1761,5226,70.5765
1545,0,78,10,0.65,0,0,0,26.2527,510,2184,26.2527
1546,0,78,10,0.675,0,0,0,75.1692,1696,5070,75.1692
1547,0,78,10,0.7,0,0,0,75.4364,1734,5070,75.4364
1548,0,78,10,0.725,0,0,0,28.3737,469,2028,28.3737
1549,0,78,10,0.75,0,0,0,23.7142,447,2028,23.7142
1550,0,78,10,0.775,0,0,0,25.902,471,2028,25.902
1551,0,78,10,0.8,0,0,0,23.7309,452,1950,23.7309
1552,0,78,10,0.825,0,0,0,23.8979,468,1950,23.8979
1553,0,78,10,0.85,0,0,0,23.8979,462,1950,23.8979
1554,0,78,10,0.875,0,0,0,23.9647,433,1872,23.9647
1555,0,78,10,0.9,0,0,0,23.9647,434,1872,23.9647
1556,0,78,10,0.925,0,0,0,16.9671,231,1170,16.9671
1557,0,78,10,0.95,0,0,0,19.3052,393,1794,19.3052
1558,0,78,10,0.975,0,0,0,20.3908,490,1794,20.3908
1559,0,78,10,1,0,0,0,19.372,407,1794,19.372
1560,1,80,10,0.025,84,0,25,186.803,17950,48080,186.803
1561,1,80,10,0.05,72,0,25,161.413,13892,37402,161.413
1562,1,80,10,0.075,55,0,25,124.386,9542,25120,124.386
1563,1,80,10,0.1,55,0,26,122.649,8291,22080,122.649
1564,1,80,10,0.125,46,0,25,102.291,6209,16960,102.291
1565,1,80,10,0.15,43,0,25,97.5148,5553,15840,97.5148
1566,1,80,10,0.175,41,0,25,94.0076,4924,13520,94.0076
1567,1,80,10,0.2,43,0,25,97.615,4599,12560,97.615
1568,1,80,10,0.225,39,0,23,88.5298,3830,11040,88.5298
1569,1,80,10,0.25,38,0,26,87.1603,3943,10560,87.1603
1570,1,80,10,0.275,40,0,27,91.2854,3500,9440,91.2854
1571,1,80,10,0.3,39,0,25,88.6968,3340,9440,88.6968
1572,1,80,10,0.325,35,0,24,80.6971,2987,8480,80.6971
1573,1,80,10,0.35,38,0,24,86.8764,2843,8080,86.8764
1574,1,80,10,0.375,39,0,26,89.7155,2696,7680,89.7155
1575,1,80,10,0.4,39,0,27,88.2626,2666,7680,88.2626
1576,1,80,10,0.425,39,0,27,87.6613,2531,7360,87.6613
1577,1,80,10,0.45,40,0,26,91.1017,2440,6880,91.1017
1578,1,80,10,0.475,35,0,24,80.0959,2367,6640,80.0959
1579,1,80,10,0.5,35,0,26,79.144,2453,6560,79.144
1580,0,80,10,0.525,0,0,0,71.328,2032,5920,71.328
1581,0,80,10,0.55,0,0,0,47.5963,1153,3920,47.5963
1582,0,80,10,0.575,0,0,0,71.9459,1943,5680,71.9459
1583,0,80,10,0.6,0,0,0,71.7121,1888,5520,71.7121
1584,0,80,10,0.625,0,0,0,70.5765,1793,5360,70.5765
1585,0,80,10,0.65,0,0,0,26.2527,515,2240,26.2527
1586,0,80,10,0.675,0,0,0,75.1692,1738,5200,75.1692
1587,0,80,10,0.7,0,0,0,75.4364,1773,5200,75.4364
1588,0,80,10,0.725,0,0,0,28.3737,480,2080,28.3737
1589,0,80,10,0.75,0,0,0,23.7142,457,2080,23.7142
1590,0,80,10,0.775,0,0,0,25.902,482,2080,25.902
1591,0,80,10,0.8,0,0,0,23.7309,460,2000,23.7309
1592,0,80,10,0.825,0,0,0,23.8979,474,2000,23.8979
1593,0,80,10,0.85,0,0,0,23.8979,472,2000,23.8979
1594,0,80,10,0.875,0,0,0,23.9647,440,1920,23.9647
1595,0,80,10,0.9,0,0,0,23.9647,442,1920,23.9647
1596,0,80,10,0.925,0,0,0,16.9671,236,1200,16.9671
1597,0,80,10,0.95,0,0,0,19.3052,403,1840,19.3052
1598,0,80,10,0.975,0,0,0,20.3908,502,1840,20.3908
1599,0,80,10,1,0,0,0,19.372,415,1840,19.372
1600,1,82,10,0.025,84,0,25,186.803,18466,49282,186.803
1601,1,82,10,0.05,72,0,25,161.413,14285,38336,161.413
1602,1,82,10,0.075,55,0,25,124.386,9822,25748,124.386
1603,1,82,10,0.1,55,0,26,122.649,8543,22632,122.649
1604,1,82,10,0.125,46,0,25,102.291,6389,17384,102.291
1605,1,82,10,0.15,43,0,25,97.5148,5717,16236,97.5148
1606,1,82,10,0.175,41,0,25,94.0076,5070,13858,94.0076
1607,1,82,10,0.2,43,0,25,97.615,4726,12874,97.615
1608,1,82,10,0.225,39,0,23,88.5298,3932,11316,88.5298
1609,1,82,10,0.25,38,0,26,87.1603,4065,10824,87.1603
1610,1,82,10,0.275,40,0,27,91.2854,3618,9676,91.2854
1611,1,82,10,0.3,39,0,25,88.6968,3443,9676,88.6968
1612,1,82,10,0.325,35,0,24,80.6971,3072,8692,80.6971
1613,1,82,10,0.35,38,0,24,86.8764,2917,8282,86.8764
1614,1,82,10,0.375,39,0,26,89.7155,2771,7872,89.7155
1615,1,82,10,0.4,39,0,27,88.2626,2738,7872,88.2626
1616,1,82,10,0.425,39,0,27,87.6613,2601,7544,87.6613
1617,1,82,10,0.45,40,0,26,91.1017,2514,7052,91.1017
1618,1,82,10,0.475,35,0,24,80.0959,2435,6806,80.0959
1619,1,82,10,0.5,35,0,26,79.144,2534,6724,79.144
1620,0,82,10,0.525,0,0,0,71.328,2097,6068,71.328
1621,0,82,10,0.55,0,0,0,47.5963,1188,4018,47.5963
1622,0,82,10,0.575,0,0,0,71.9459,2010,5822,71.9459
1623,0,82,10,0.6,0,0,0,71.7121,1954,5658,71.7121
1624,0,82,10,0.625,0,0,0,70.5765,1850,5494,70.5765
1625,0,82,10,0.65,0,0,0,26.2527,526,2296,26.2527
1626,0,82,10,0.675,0,0,0,75.1692,1788,5330,75.1692
1627,0,82,10,0.7,0,0,0,75.4364,1826,5330,75.4364
1628,0,82,10,0.725,0,0,0,28.3737,489,2132,28.3737
1629,0,82,10,0.75,0,0,0,23.7142,467,2132,23.7142
1630,0,82,10,0.775,0,0,0,25.902,492,2132,25.902
1631,0,82,10,0.8,0,0,0,23.7309,471,2050,23.7309
1632,0,82,10,0.825,0,0,0,23.8979,484,2050,23.8979
1633,0,82,10,0.85,0,0,0,23.8979,480,2050,23.8979
1634,0,82,10,0.875,0,0,0,23.9647,448,1968,23.9647
1635,0,82,10,0.9,0,0,0,23.9647,449,1968,23.9647
1636,0,82,10,0.925,0,0,0,16.9671,240,1230,16.9671
1637,0,82,10,0.95,0,0,0,19.3052,408,1886,19.3052
1638,0,82,10,0.975,0,0,0,20.3908,512,1886,20.3908
1639,0,82,10,1,0,0,0,19.372,423,1886,19.372
1640,1,84,10,0.025,84,0,25,187.571,19503,51686,187.571
1641,1,84,10,0.05,72,0,25,162.081,15088,40200,162.081
1642,1,84,10,0.075,55,0,25,124.837,10356,27004,124.837
1643,1,84,10,0.1,55,0,26,123.134,9007,23736,123.134
1644,1,84,10,0.125,46,0,25,102.609,6739,18232,102.609
1645,1,84,10,0.15,43,0,25,97.8655,6036,17028,97.8655
1646,1,84,10,0.175,41,0,25,94.3416,5351,14534,94.3416
1647,1,84,10,0.2,43,0,25,97.9323,4990,13502,97.9323
1648,1,84,10,0.225,39,0,23,88.8638,4145,11868,88.8638
1649,1,84,10,0.25,38,0,26,87.4275,4286,11352,87.4275
1650,1,84,10,0.275,40,0,27,91.6027,3813,10148,91.6027
1651,1,84,10,0.3,39,0,25,89.0141,3644,10148,89.0141
1652,1,84,10,0.325,35,0,24,80.9142,3256,9116,80.9142
1653,1,84,10,0.35,38,0,24,87.177,3087,8686,87.177
1654,1,84,10,0.375,39,0,26,90.0162,2926,8256,90.0162
1655,1,84,10,0.4,39,0,27,88.5465,2884,8256,88.5465
1656,1,84,10,0.425,39,0,27,87.962,2735,7912,87.962
1657,1,84,10,0.45,40,0,26,91.4524,2644,7396,91.4524
1658,1,84,10,0.475,35,0,24,80.3965,2574,7138,80.3965
1659,1,84,10,0.5,35,0,26,79.3945,2675,7052,79.3945
1660,0,84,10,0.525,0,0,0,71.495,2215,6364,71.495
1661,0,84,10,0.55,0,0,0,47.7633,1268,4214,47.7633
1662,0,84,10,0.575,0,0,0,72.1464,2124,6106,72.1464
1663,0,84,10,0.6,0,0,0,71.9459,2064,5934,71.9459
1664,0,84,10,0.625,0,0,0,70.7936,1958,5762,70.7936
1665,0,84,10,0.65,0,0,0,26.3696,566,2408,26.3696
1666,0,84,10,0.675,0,0,0,75.403,1889,5590,75.403
1667,0,84,10,0.7,0,0,0,75.6869,1928,5590,75.6869
1668,0,84,10,0.725,0,0,0,28.5407,522,2236,28.5407
1669,0,84,10,0.75,0,0,0,23.8311,497,2236,23.8311
1670,0,84,10,0.775,0,0,0,26.0189,526,2236,26.0189
1671,0,84,10,0.8,0,0,0,23.8478,501,2150,23.8478
1672,0,84,10,0.825,0,0,0,24.0148,514,2150,24.0148
1673,0,84,10,0.85,0,0,0,24.0148,510,2150,24.0148
