id,ukoñczony poziom,decyzyjne skoki,wartoœæ skoku decyzyjnego,wartoœæ ruchu decyzyjnego,wynikowe ruchy,wynikowe upadki,wynikowe skoki,wynikowy czas,upadki,skoki,czas
1674,0,84,10,0.875,0,0,0,24.0816,481,2064,24.0816
1675,0,84,10,0.9,0,0,0,24.0816,482,2064,24.0816
1676,0,84,10,0.925,0,0,0,17.084,255,1290,17.084
1677,0,84,10,0.95,0,0,0,19.3887,439,1978,19.3887
1678,0,84,10,0.975,0,0,0,20.5077,545,1978,20.5077
1679,0,84,10,1,0,0,0,19.4555,453,1978,19.4555
1680,1,86,10,0.025,84,0,25,187.571,19956,52888,187.571
1681,1,86,10,0.05,72,0,25,162.081,15435,41136,162.081
1682,1,86,10,0.075,55,0,25,124.837,10598,27632,124.837
1683,1,86,10,0.1,55,0,26,123.134,9217,24288,123.134
1684,1,86,10,0.125,46,0,25,102.609,6897,18656,102.609
1685,1,86,10,0.15,43,0,25,97.8655,6169,17424,97.8655
1686,1,86,10,0.175,41,0,25,94.3416,5468,14872,94.3416
1687,1,86,10,0.2,43,0,25,97.9323,5101,13816,97.9323
1688,1,86,10,0.225,39,0,23,88.8638,4242,12144,88.8638
1689,1,86,10,0.25,38,0,26,87.4275,4381,11616,87.4275
1690,1,86,10,0.275,40,0,27,91.6027,3900,10384,91.6027
1691,1,86,10,0.3,39,0,25,89.0141,3723,10384,89.0141
1692,1,86,10,0.325,35,0,24,80.9142,3327,9328,80.9142
1693,1,86,10,0.35,38,0,24,87.177,3164,8888,87.177
1694,1,86,10,0.375,39,0,26,90.0162,2988,8448,90.0162
1695,1,86,10,0.4,39,0,27,88.5465,2957,8448,88.5465
1696,1,86,10,0.425,39,0,27,87.962,2806,8096,87.962
1697,1,86,10,0.45,40,0,26,91.4524,2708,7568,91.4524
1698,1,86,10,0.475,35,0,24,80.3965,2617,7304,80.3965
1699,1,86,10,0.5,35,0,26,79.3945,2729,7216,79.3945
1700,0,86,10,0.525,0,0,0,71.495,2263,6512,71.495
1701,0,86,10,0.55,0,0,0,47.7633,1290,4312,47.7633
1702,0,86,10,0.575,0,0,0,72.1464,2171,6248,72.1464
1703,0,86,10,0.6,0,0,0,71.9459,2116,6072,71.9459
1704,0,86,10,0.625,0,0,0,70.7936,2007,5896,70.7936
1705,0,86,10,0.65,0,0,0,26.3696,578,2464,26.3696
1706,0,86,10,0.675,0,0,0,75.403,1930,5720,75.403
1707,0,86,10,0.7,0,0,0,75.6869,1967,5720,75.6869
1708,0,86,10,0.725,0,0,0,28.5407,534,2288,28.5407
1709,0,86,10,0.75,0,0,0,23.8311,508,2288,23.8311
1710,0,86,10,0.775,0,0,0,26.0189,536,2288,26.0189
1711,0,86,10,0.8,0,0,0,23.8478,513,2200,23.8478
1712,0,86,10,0.825,0,0,0,24.0148,527,2200,24.0148
1713,0,86,10,0.85,0,0,0,24.0148,522,2200,24.0148
1714,0,86,10,0.875,0,0,0,24.0816,490,2112,24.0816
1715,0,86,10,0.9,0,0,0,24.0816,491,2112,24.0816
1716,0,86,10,0.925,0,0,0,17.084,260,1320,17.084
1717,0,86,10,0.95,0,0,0,19.3887,448,2024,19.3887
1718,0,86,10,0.975,0,0,0,20.5077,554,2024,20.5077
1719,0,86,10,1,0,0,0,19.4555,462,2024,19.4555
1720,1,88,10,0.025,84,0,25,186.803,19812,52888,186.803
1721,1,88,10,0.05,72,0,25,161.413,15341,41142,161.413
1722,1,88,10,0.075,55,0,25,124.386,10529,27632,124.386
1723,1,88,10,0.1,55,0,26,122.649,9147,24288,122.649
1724,1,88,10,0.125,46,0,25,102.291,6852,18656,102.291
1725,1,88,10,0.15,43,0,25,97.5148,6130,17424,97.5148
1726,1,88,10,0.175,41,0,25,94.0076,5445,14872,94.0076
1727,1,88,10,0.2,43,0,25,97.615,5070,13816,97.615
1728,1,88,10,0.225,39,0,23,88.5298,4222,12144,88.5298
1729,1,88,10,0.25,38,0,26,87.1603,4354,11616,87.1603
1730,1,88,10,0.275,40,0,27,91.2854,3870,10384,91.2854
1731,1,88,10,0.3,39,0,25,88.6968,3693,10384,88.6968
1732,1,88,10,0.325,35,0,24,80.6971,3294,9328,80.6971
1733,1,88,10,0.35,38,0,24,86.8764,3132,8888,86.8764
1734,1,88,10,0.375,39,0,26,89.7155,2972,8448,89.7155
1735,1,88,10,0.4,39,0,27,88.2626,2933,8448,88.2626
1736,1,88,10,0.425,39,0,27,87.6613,2784,8096,87.6613
1737,1,88,10,0.45,40,0,26,91.1017,2685,7568,91.1017
1738,1,88,10,0.475,35,0,24,80.0959,2611,7304,80.0959
1739,1,88,10,0.5,35,0,26,79.144,2710,7216,79.144
1740,0,88,10,0.525,0,0,0,71.328,2247,6512,71.328
1741,0,88,10,0.55,0,0,0,47.5963,1277,4312,47.5963
1742,0,88,10,0.575,0,0,0,71.9459,2158,6248,71.9459
1743,0,88,10,0.6,0,0,0,71.7121,2093,6072,71.7121
1744,0,88,10,0.625,0,0,0,70.5765,1987,5896,70.5765
1745,0,88,10,0.65,0,0,0,26.2527,570,2464,26.2527
1746,0,88,10,0.675,0,0,0,75.1692,1923,5720,75.1692
1747,0,88,10,0.7,0,0,0,75.4364,1956,5720,75.4364
1748,0,88,10,0.725,0,0,0,28.3737,529,2288,28.3737
1749,0,88,10,0.75,0,0,0,23.7142,507,2288,23.7142
1750,0,88,10,0.775,0,0,0,25.902,533,2288,25.902
1751,0,88,10,0.8,0,0,0,23.7309,508,2200,23.7309
1752,0,88,10,0.825,0,0,0,23.8979,524,2200,23.8979
1753,0,88,10,0.85,0,0,0,23.8979,523,2200,23.8979
1754,0,88,10,0.875,0,0,0,23.9647,487,2112,23.9647
1755,0,88,10,0.9,0,0,0,23.9647,488,2112,23.9647
1756,0,88,10,0.925,0,0,0,16.9671,260,1320,16.9671
1757,0,88,10,0.95,0,0,0,19.3052,445,2024,19.3052
1758,0,88,10,0.975,0,0,0,20.3908,553,2024,20.3908
1759,0,88,10,1,0,0,0,19.372,458,2024,19.372
1760,1,90,10,0.025,84,0,25,186.803,20227,54090,186.803
1761,1,90,10,0.05,72,0,25,161.413,15654,42078,161.413
1762,1,90,10,0.075,55,0,25,124.386,10741,28260,124.386
1763,1,90,10,0.1,55,0,26,122.649,9342,24840,122.649
1764,1,90,10,0.125,46,0,25,102.291,6978,19080,102.291
1765,1,90,10,0.15,43,0,25,97.5148,6249,17820,97.5148
1766,1,90,10,0.175,41,0,25,94.0076,5523,15210,94.0076
1767,1,90,10,0.2,43,0,25,97.615,5168,14130,97.615
1768,1,90,10,0.225,39,0,23,88.5298,4302,12420,88.5298
1769,1,90,10,0.25,38,0,26,87.1603,4438,11880,87.1603
1770,1,90,10,0.275,40,0,27,91.2854,3945,10620,91.2854
1771,1,90,10,0.3,39,0,25,88.6968,3756,10620,88.6968
1772,1,90,10,0.325,35,0,24,80.6971,3361,9540,80.6971
1773,1,90,10,0.35,38,0,24,86.8764,3204,9090,86.8764
1774,1,90,10,0.375,39,0,26,89.7155,3021,8640,89.7155
1775,1,90,10,0.4,39,0,27,88.2626,2991,8640,88.2626
1776,1,90,10,0.425,39,0,27,87.6613,2836,8280,87.6613
1777,1,90,10,0.45,40,0,26,91.1017,2744,7740,91.1017
1778,1,90,10,0.475,35,0,24,80.0959,2655,7470,80.0959
1779,1,90,10,0.5,35,0,26,79.144,2762,7380,79.144
1780,0,90,10,0.525,0,0,0,71.328,2293,6660,71.328
1781,0,90,10,0.55,0,0,0,47.5963,1301,4410,47.5963
1782,0,90,10,0.575,0,0,0,71.9459,2186,6390,71.9459
1783,0,90,10,0.6,0,0,0,71.7121,2127,6210,71.7121
1784,0,90,10,0.625,0,0,0,70.5765,2014,6030,70.5765
1785,0,90,10,0.65,0,0,0,26.2527,581,2520,26.2527
1786,0,90,10,0.675,0,0,0,75.1692,1947,5850,75.1692
1787,0,90,10,0.7,0,0,0,75.4364,1991,5850,75.4364
1788,0,90,10,0.725,0,0,0,28.3737,537,2340,28.3737
1789,0,90,10,0.75,0,0,0,23.7142,509,2340,23.7142
1790,0,90,10,0.775,0,0,0,25.902,539,2340,25.902
1791,0,90,10,0.8,0,0,0,23.7309,516,2250,23.7309
1792,0,90,10,0.825,0,0,0,23.8979,537,2250,23.8979
1793,0,90,10,0.85,0,0,0,23.8979,533,2250,23.8979
1794,0,90,10,0.875,0,0,0,23.9647,495,2160,23.9647
1795,0,90,10,0.9,0,0,0,23.9647,495,2160,23.9647
1796,0,90,10,0.925,0,0,0,16.9671,264,1350,16.9671
1797,0,90,10,0.95,0,0,0,19.3052,452,2070,19.3052
1798,0,90,10,0.975,0,0,0,20.3908,562,2070,20.3908
1799,0,90,10,1,0,0,0,19.372,468,2070,19.372
1800,1,92,10,0.025,84,0,25,186.803,20767,55292,186.803
1801,1,92,10,0.05,72,0,25,161.413,16062,43012,161.413
1802,1,92,10,0.075,55,0,25,124.386,11032,28888,124.386
1803,1,92,10,0.1,55,0,26,122.649,9597,25392,122.649
1804,1,92,10,0.125,46,0,25,102.291,7170,19504,102.291
1805,1,92,10,0.15,43,0,25,97.5148,6419,18216,97.5148
1806,1,92,10,0.175,41,0,25,94.0076,5681,15548,94.0076
1807,1,92,10,0.2,43,0,25,97.615,5308,14444,97.615
1808,1,92,10,0.225,39,0,23,88.5298,4413,12696,88.5298
1809,1,92,10,0.25,38,0,26,87.1603,4557,12144,87.1603
1810,1,92,10,0.275,40,0,27,91.2854,4051,10856,91.2854
1811,1,92,10,0.3,39,0,25,88.6968,3865,10856,88.6968
1812,1,92,10,0.325,35,0,24,80.6971,3459,9752,80.6971
1813,1,92,10,0.35,38,0,24,86.8764,3281,9292,86.8764
1814,1,92,10,0.375,39,0,26,89.7155,3105,8832,89.7155
1815,1,92,10,0.4,39,0,27,88.2626,3069,8832,88.2626
1816,1,92,10,0.425,39,0,27,87.6613,2911,8464,87.6613
1817,1,92,10,0.45,40,0,26,91.1017,2818,7912,91.1017
1818,1,92,10,0.475,35,0,24,80.0959,2720,7636,80.0959
1819,1,92,10,0.5,35,0,26,79.144,2839,7544,79.144
1820,0,92,10,0.525,0,0,0,71.328,2340,6808,71.328
1821,0,92,10,0.55,0,0,0,47.5963,1330,4508,47.5963
1822,0,92,10,0.575,0,0,0,71.9459,2239,6532,71.9459
1823,0,92,10,0.6,0,0,0,71.7121,2187,6348,71.7121
1824,0,92,10,0.625,0,0,0,70.5765,2068,6164,70.5765
1825,0,92,10,0.65,0,0,0,26.2527,600,2576,26.2527
1826,0,92,10,0.675,0,0,0,75.1692,1996,5980,75.1692
1827,0,92,10,0.7,0,0,0,75.4364,2040,5980,75.4364
1828,0,92,10,0.725,0,0,0,28.3737,554,2392,28.3737
1829,0,92,10,0.75,0,0,0,23.7142,526,2392,23.7142
1830,0,92,10,0.775,0,0,0,25.902,555,2392,25.902
1831,0,92,10,0.8,0,0,0,23.7309,533,2300,23.7309
1832,0,92,10,0.825,0,0,0,23.8979,549,2300,23.8979
1833,0,92,10,0.85,0,0,0,23.8979,543,2300,23.8979
1834,0,92,10,0.875,0,0,0,23.9647,510,2208,23.9647
1835,0,92,10,0.9,0,0,0,23.9647,509,2208,23.9647
1836,0,92,10,0.925,0,0,0,16.9671,271,1380,16.9671
1837,0,92,10,0.95,0,0,0,19.3052,463,2116,19.3052
1838,0,92,10,0.975,0,0,0,20.3908,576,2116,20.3908
1839,0,92,10,1,0,0,0,19.372,478,2116,19.372
1840,1,94,10,0.025,84,0,25,186.803,21165,56494,186.803
1841,1,94,10,0.05,72,0,25,161.413,16387,43948,161.413
1842,1,94,10,0.075,55,0,25,124.386,11251,29516,124.386
1843,1,94,10,0.1,55,0,26,122.649,9775,25944,122.649
1844,1,94,10,0.125,46,0,25,102.291,7315,19928,102.291
1845,1,94,10,0.15,43,0,25,97.5148,6543,18612,97.5148
1846,1,94,10,0.175,41,0,25,94.0076,5802,15886,94.0076
1847,1,94,10,0.2,43,0,25,97.615,5418,14758,97.615
1848,1,94,10,0.225,39,0,23,88.5298,4508,12972,88.5298
1849,1,94,10,0.25,38,0,26,87.1603,4654,12408,87.1603
1850,1,94,10,0.275,40,0,27,91.2854,4143,11092,91.2854
1851,1,94,10,0.3,39,0,25,88.6968,3943,11092,88.6968
1852,1,94,10,0.325,35,0,24,80.6971,3523,9964,80.6971
1853,1,94,10,0.35,38,0,24,86.8764,3353,9494,86.8764
1854,1,94,10,0.375,39,0,26,89.7155,3175,9024,89.7155
1855,1,94,10,0.4,39,0,27,88.2626,3131,9024,88.2626
1856,1,94,10,0.425,39,0,27,87.6613,2972,8648,87.6613
1857,1,94,10,0.45,40,0,26,91.1017,2872,8084,91.1017
1858,1,94,10,0.475,35,0,24,80.0959,2791,7802,80.0959
1859,1,94,10,0.5,35,0,26,79.144,2903,7708,79.144
1860,0,94,10,0.525,0,0,0,71.328,2401,6956,71.328
1861,0,94,10,0.55,0,0,0,47.5963,1368,4606,47.5963
1862,0,94,10,0.575,0,0,0,71.9459,2295,6674,71.9459
1863,0,94,10,0.6,0,0,0,71.7121,2228,6486,71.7121
1864,0,94,10,0.625,0,0,0,70.5765,2113,6298,70.5765
1865,0,94,10,0.65,0,0,0,26.2527,611,2632,26.2527
1866,0,94,10,0.675,0,0,0,75.1692,2042,6110,75.1692
1867,0,94,10,0.7,0,0,0,75.4364,2086,6110,75.4364
1868,0,94,10,0.725,0,0,0,28.3737,563,2444,28.3737
1869,0,94,10,0.75,0,0,0,23.7142,538,2444,23.7142
1870,0,94,10,0.775,0,0,0,25.902,568,2444,25.902
1871,0,94,10,0.8,0,0,0,23.7309,542,2350,23.7309
1872,0,94,10,0.825,0,0,0,23.8979,560,2350,23.8979
1873,0,94,10,0.85,0,0,0,23.8979,558,2350,23.8979
1874,0,94,10,0.875,0,0,0,23.9647,524,2256,23.9647
1875,0,94,10,0.9,0,0,0,23.9647,524,2256,23.9647
1876,0,94,10,0.925,0,0,0,16.9671,277,1410,16.9671
1877,0,94,10,0.95,0,0,0,19.3052,474,2162,19.3052
1878,0,94,10,0.975,0,0,0,20.3908,585,2162,20.3908
1879,0,94,10,1,0,0,0,19.372,483,2162,19.372
1880,1,96,10,0.025,84,0,25,187.571,22130,58898,187.571
1881,1,96,10,0.05,72,0,25,162.081,17120,45810,162.081
1882,1,96,10,0.075,55,0,25,124.837,11754,30772,124.837
1883,1,96,10,0.1,55,0,26,123.134,10214,27048,123.134
1884,1,96,10,0.125,46,0,25,102.609,7646,20776,102.609
1885,1,96,10,0.15,43,0,25,97.8655,6834,19404,97.8655
1886,1,96,10,0.175,41,0,25,94.3416,6066,16562,94.3416
1887,1,96,10,0.2,43,0,25,97.9323,5671,15386,97.9323
1888,1,96,10,0.225,39,0,23,88.8638,4706,13524,88.8638
1889,1,96,10,0.25,38,0,26,87.4275,4865,12936,87.4275
1890,1,96,10,0.275,40,0,27,91.6027,4329,11564,91.6027
1891,1,96,10,0.3,39,0,25,89.0141,4127,11564,89.0141
1892,1,96,10,0.325,35,0,24,80.9142,3682,10388,80.9142
1893,1,96,10,0.35,38,0,24,87.177,3507,9898,87.177
1894,1,96,10,0.375,39,0,26,90.0162,3318,9408,90.0162
1895,1,96,10,0.4,39,0,27,88.5465,3272,9408,88.5465
1896,1,96,10,0.425,39,0,27,87.962,3097,9016,87.962
1897,1,96,10,0.45,40,0,26,91.4524,3002,8428,91.4524
1898,1,96,10,0.475,35,0,24,80.3965,2916,8134,80.3965
1899,1,96,10,0.5,35,0,26,79.3945,3034,8036,79.3945
1900,0,96,10,0.525,0,0,0,71.495,2509,7252,71.495
1901,0,96,10,0.55,0,0,0,47.7633,1430,4802,47.7633
1902,0,96,10,0.575,0,0,0,72.1464,2403,6958,72.1464
1903,0,96,10,0.6,0,0,0,71.9459,2342,6762,71.9459
1904,0,96,10,0.625,0,0,0,70.7936,2213,6566,70.7936
1905,0,96,10,0.65,0,0,0,26.3696,639,2744,26.3696
1906,0,96,10,0.675,0,0,0,75.403,2136,6370,75.403
1907,0,96,10,0.7,0,0,0,75.6869,2180,6370,75.6869
1908,0,96,10,0.725,0,0,0,28.5407,588,2548,28.5407
1909,0,96,10,0.75,0,0,0,23.8311,558,2548,23.8311
1910,0,96,10,0.775,0,0,0,26.0189,590,2548,26.0189
1911,0,96,10,0.8,0,0,0,23.8478,564,2450,23.8478
1912,0,96,10,0.825,0,0,0,24.0148,585,2450,24.0148
1913,0,96,10,0.85,0,0,0,24.0148,579,2450,24.0148
1914,0,96,10,0.875,0,0,0,24.0816,542,2352,24.0816
1915,0,96,10,0.9,0,0,0,24.0816,543,2352,24.0816
1916,0,96,10,0.925,0,0,0,17.084,289,1470,17.084
1917,0,96,10,0.95,0,0,0,19.3887,493,2254,19.3887
1918,0,96,10,0.975,0,0,0,20.5077,614,2254,20.5077
1919,0,96,10,1,0,0,0,19.4555,508,2254,19.4555
1920,1,98,10,0.025,84,0,25,187.571,22566,60100,187.571
1921,1,98,10,0.05,72,0,25,162.081,17465,46744,162.081
1922,1,98,10,0.075,55,0,25,124.837,11987,31400,124.837
1923,1,98,10,0.1,55,0,26,123.134,10412,27600,123.134
1924,1,98,10,0.125,46,0,25,102.609,7798,21200,102.609
1925,1,98,10,0.15,43,0,25,97.8655,6962,19800,97.8655
1926,1,98,10,0.175,41,0,25,94.3416,6178,16900,94.3416
1927,1,98,10,0.2,43,0,25,97.9323,5768,15700,97.9323
1928,1,98,10,0.225,39,0,23,88.8638,4802,13800,88.8638
1929,1,98,10,0.25,38,0,26,87.4275,4950,13200,87.4275
1930,1,98,10,0.275,40,0,27,91.6027,4412,11800,91.6027
1931,1,98,10,0.3,39,0,25,89.0141,4198,11800,89.0141
1932,1,98,10,0.325,35,0,24,80.9142,3753,10600,80.9142
1933,1,98,10,0.35,38,0,24,87.177,3579,10100,87.177
1934,1,98,10,0.375,39,0,26,90.0162,3375,9600,90.0162
1935,1,98,10,0.4,39,0,27,88.5465,3341,9600,88.5465
1936,1,98,10,0.425,39,0,27,87.962,3163,9200,87.962
1937,1,98,10,0.45,40,0,26,91.4524,3058,8600,91.4524
1938,1,98,10,0.475,35,0,24,80.3965,2970,8300,80.3965
1939,1,98,10,0.5,35,0,26,79.3945,3087,8200,79.3945
1940,0,98,10,0.525,0,0,0,71.495,2554,7400,71.495
1941,0,98,10,0.55,0,0,0,47.7633,1461,4900,47.7633
1942,0,98,10,0.575,0,0,0,72.1464,2448,7100,72.1464
1943,0,98,10,0.6,0,0,0,71.9459,2383,6900,71.9459
1944,0,98,10,0.625,0,0,0,70.7936,2262,6700,70.7936
1945,0,98,10,0.65,0,0,0,26.3696,655,2800,26.3696
1946,0,98,10,0.675,0,0,0,75.403,2176,6500,75.403
1947,0,98,10,0.7,0,0,0,75.6869,2219,6500,75.6869
1948,0,98,10,0.725,0,0,0,28.5407,604,2600,28.5407
1949,0,98,10,0.75,0,0,0,23.8311,576,2600,23.8311
1950,0,98,10,0.775,0,0,0,26.0189,606,2600,26.0189
1951,0,98,10,0.8,0,0,0,23.8478,580,2500,23.8478
1952,0,98,10,0.825,0,0,0,24.0148,600,2500,24.0148
1953,0,98,10,0.85,0,0,0,24.0148,597,2500,24.0148
1954,0,98,10,0.875,0,0,0,24.0816,557,2400,24.0816
1955,0,98,10,0.9,0,0,0,24.0816,559,2400,24.0816
1956,0,98,10,0.925,0,0,0,17.084,297,1500,17.084
1957,0,98,10,0.95,0,0,0,19.3887,510,2300,19.3887
1958,0,98,10,0.975,0,0,0,20.5077,625,2300,20.5077
1959,0,98,10,1,0,0,0,19.4555,516,2300,19.4555
1960,1,100,10,0.025,82,0,27,182.013,21574,57722,182.013
1961,1,100,10,0.05,68,0,26,150.379,15659,43102,150.379
1962,1,100,10,0.075,57,0,27,126.925,11346,30380,126.925
1963,1,100,10,0.1,54,0,25,119.743,9953,26362,119.743
1964,1,100,10,0.125,47,0,26,105.064,7957,21070,105.064
1965,1,100,10,0.15,44,0,26,98.8675,7070,19502,98.8675
1966,1,100,10,0.175,41,0,26,92.8386,5849,16170,92.8386
1967,1,100,10,0.2,43,0,25,98.0325,5770,15484,98.0325
1968,1,100,10,0.225,38,0,26,86.6426,4897,13720,86.6426
1969,1,100,10,0.25,42,0,28,95.4272,4730,12544,95.4272
1970,1,100,10,0.275,39,0,28,89.2646,4309,11564,89.2646
1971,1,100,10,0.3,36,0,25,82.5342,4158,11564,82.5342
1972,1,100,10,0.325,36,0,24,82.4173,3850,10584,82.4173
1973,1,100,10,0.35,37,0,25,84.9892,3549,9996,84.9892
1974,1,100,10,0.375,41,0,28,92.8386,3351,9408,92.8386
1975,1,100,10,0.4,41,0,27,91.5025,3382,9408,91.5025
1976,1,100,10,0.425,38,0,27,85.9913,3289,9114,85.9913
1977,1,100,10,0.45,36,0,26,81.5823,2976,8428,81.5823
1978,1,100,10,0.475,36,0,25,81.6825,2945,8232,81.6825
1979,1,100,10,0.5,37,0,25,83.0853,2777,8134,83.0853
1980,1,100,10,0.525,37,0,27,83.1521,2663,7644,83.1521
1981,0,100,10,0.55,0,0,0,75.3362,2440,7056,75.3362
1982,0,100,10,0.575,0,0,0,71.829,2470,7056,71.829
1983,0,100,10,0.6,0,0,0,71.7288,2349,6762,71.7288
1984,0,100,10,0.625,0,0,0,74.5513,2245,6566,74.5513
1985,0,100,10,0.65,0,0,0,74.9855,2253,6566,74.9855
1986,0,100,10,0.675,0,0,0,27.7057,677,2842,27.7057
1987,0,100,10,0.7,0,0,0,27.6556,598,2646,27.6556
1988,0,100,10,0.725,0,0,0,25.902,597,2646,25.902
1989,0,100,10,0.75,0,0,0,25.902,597,2548,25.902
1990,0,100,10,0.775,0,0,0,23.8979,583,2450,23.8979
1991,0,100,10,0.8,0,0,0,23.8979,586,2450,23.8979
1992,0,100,10,0.825,0,0,0,23.3134,597,2450,23.3134
1993,0,100,10,0.85,0,0,0,23.9647,575,2450,23.9647
1994,0,100,10,0.875,0,0,0,20.9252,552,2352,20.9252
1995,0,100,10,0.9,0,0,0,19.7895,504,2254,19.7895
1996,0,100,10,0.925,0,0,0,20.0233,501,2352,20.0233
1997,0,100,10,0.95,0,0,0,19.4722,479,2254,19.4722
1998,0,100,10,0.975,0,0,0,19.2551,442,2156,19.2551
1999,0,100,10,1,0,0,0,19.1549,457,2156,19.1549
